course_code,title,credits,attrs,multi_category
PPEM 120,The Fungal Jungle: A Mycological Safari From Truffles to Slime Molds,3.0,GN,False
PPEM 170,Plant and Microbial Art,3.0,GA;GN,True
PPEM 300,Horticultural Crop Diseases,3.0,GN,False
PSYCH 100,Introductory Psychology,3.0,GS,False
PSYCH 100S,Introductory Psychology,3.0,GS,False
PSYCH 109,The Psychology of Artistic Creativity,3.0,GA;GS,True
PSYCH 120,Knowing Right from Wrong,3.0,GH;GS,True
PSYCH 144,Climate Change: Individual Behaviors and Group Attitudes,3.0,GS,False
PSYCH 150,Human Nature: The Science of Extreme Altruism and Violence,3.0,GN;GS,True
PSYCH 150Q,Human Nature: The Science of Extreme Altruism and Violence,3.0,GN;GS,True
PSYCH 169,What it means to be human,3.0,GN;GS,True
PSYCH 175,Mental Illness and the Movies,3.0,GA;GS,True
PSYCH 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
PSYCH 200,Elementary Statistics in Psychology,4.0,GQ,False
PSYCH 204,Mental Health and the Criminal Justice System,3.0,GS,False
PSYCH 212,Introduction to Developmental Psychology,3.0,GS,False
PSYCH 217,The Science of Human Resilience /Maximum of 3,3.0,GN;GS,True
PSYCH 221,Introduction to Social Psychology,3.0,GS,False
PSYCH 230,Introduction to Psychologies of Religion,3.0,GS,False
PSYCH 231,Introduction to the Psychology of Gender,3.0,GS;US,True
PSYCH 232,Cross-Cultural Psychology,3.0,GS;IL;US,True
PSYCH 238,Introduction to Personality Psychology,3.0,GS,False
PSYCH 243,Introduction to Well-being and Positive Psychology,3.0,GS,False
PSYCH 244,Introduction to the Psychology of Human Factors Engineering,3.0,GS,False
PSYCH 246,Human Factors in Design & Art,3.0,GA;GS,True
PSYCH 253,Introduction to Psychology of Perception,3.0,GS,False
PSYCH 256,Introduction to Cognitive Psychology,3.0,GS,False
PSYCH 260A,Neurological Bases of Human Behavior,3.0,GS,False
PSYCH 261,Introduction to Psychology of Learning,3.0,GS,False
PSYCH 263,Science of Learning,3.0,GN;GS,True
PSYCH 271,Introduction to the Psychology of Adjustment,3.0,GHW;GS,True
PSYCH 281,Introduction to Industrial-Organizational Psychology,3.0,GS,False
PSYCH 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
PSYCH 370,Psychology of the Differently-Abled,3.0,US,False
PSYCH 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
PSYCH 432,Multicultural Psychology in America,3.0,US,False
PSYCH 472,"Human Development, Health, & Education From A Global Perspective /Maximum of 3",3.0,IL,False
PSYCH 479,The Psychology of Gender,3.0,US,False
PSYCH 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
PSYCH 83S,First-Year Seminar in Psychology,3.0,GS,False
PUBH 101,Introduction to Public Health,3.0,GHW;GS,True
PUBH 201,Why We Die,3.0,GHW,False
PUBPL 120,"State, Society, and Public Policy",3.0,GH;GS,True
PUBPL 222,Science and Politics of the Female Athlete,3.0,GHW;GS,True
PUBPL 419,Race and Public Policy,3.0,US,False
RHS 100,Introduction to Disability Culture,3.0,GS;IL;US,True
RHS 226,College Student Mental Health and Wellness,3.0,GHW,False
RHS 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RHS 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RHS 420,Culture & Disability: Study Abroad in Ireland,6.0,IL;US,True
RHS 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RLST 1,Introduction to World Religions,3.0,GH;IL;US,True
RLST 101,Comparative Religion,3.0,IL,False
RLST 102,Ancient Israel,3.0,GH;IL,True
RLST 103,Introduction to Hinduism,3.0,GH;IL,True
RLST 104,Introduction to Buddhism,3.0,GH;IL;US,True
RLST 105,Buddhism and Society,3.0,GH;GS;IL;US,True
RLST 106,Mysticism and Kabbalah,3.0,GH;IL,True
RLST 107,Introduction to Islam,3.0,GH;IL;US,True
RLST 108,Myths and Mythologies,3.0,GH;IL,True
RLST 109,What is The Self?,3.0,GH;IL,True
RLST 110,Hebrew Bible: Old Testament,3.0,GH;IL,True
RLST 111,Early Judaism,3.0,GH;IL,True
RLST 113,Jewish Myths and Legends,3.0,GH;IL,True
RLST 114,Modern Judaism,3.0,GH;IL;US,True
RLST 115,The American Jewish Experience,3.0,GH;US,True
RLST 116,Muslims in America,3.0,GH;US,True
RLST 12,Lands of the Bible,3.0,GH;GS;IL,True
RLST 120,New Testament,3.0,GH,False
RLST 121,Jesus the Jew,3.0,GH;IL,True
RLST 122,Apocalypse and Beyond,3.0,GH;IL,True
RLST 123,History of God: Origins of Monotheism,3.0,GH;IL,True
RLST 124,Early and Medieval Christianity,3.0,GH;IL,True
RLST 129,Philosophy of Religion,3.0,GH,False
RLST 133,Ethics of Climate Change,3.0,GH;GN,True
RLST 135,Ethics in Jewish Tradition and Thought,3.0,GH;IL,True
RLST 137,"Gender, Sexuality, and Religion",3.0,GH;IL;US,True
RLST 140Y,Religion in American Life and Thought,3.0,GH;US,True
RLST 145,African Diaspora Religions and Spiritualities,3.0,GH;IL;US,True
RLST 146,"The Life and Thought of Martin Luther King, Jr.",3.0,GH;US,True
RLST 147,The Life and Thought of Malcolm X,3.0,GH;US,True
RLST 153,Dead Sea Scrolls,3.0,GH;IL,True
RLST 160,Sacrifice in the Ancient World,3.0,GH;IL,True
RLST 164,Introduction to the Qur'an,3.0,GH;IL,True
RLST 165,"Islamic States, Societies and Cultures c. 600-1500",3.0,GH;IL,True
RLST 181,Introduction to the Religions of China and Japan,3.0,GH;IL,True
RLST 194,Jerusalem: Sacred and Profane,3.0,GH;IL,True
RLST 235,The Church and the Jews,3.0,IL;US,True
RLST 280,Gendering the Divine in Indian and South Asian Religions,3.0,GH;IL,True
RLST 3,Introduction to the Religions of the East,3.0,GH;IL,True
RLST 4,Jewish and Christian Foundations,3.0,GH;IL;US,True
RLST 407Y,Antisemitisms,3.0,IL,False
RLST 409Y,Antisemitisms,3.0,IL,False
RLST 411,Jewish Studies /Maximum of 9,3.0,IL;US,True
RLST 44,Myth in Egypt and the Near East,3.0,GA;GH;IL,True
RLST 440Y,The Orthodox Christian Tradition,3.0,IL;US,True
RLST 460Y,Research Seminar in History of Asian Religion & Medicine /Maximum of 9,3.0,IL,False
RLST 461,Sociology of Religion,3.0,IL;US,True
RLST 471Y,"Classical Islamic Civilization, 600-1258",3.0,IL,False
RLST 472,Islamic Philosophy,3.0,IL,False
RLST 483,Zen Buddhism,3.0,IL,False
RLST 499,Foreign Study--Religious Studies 1-/Maximum of 12,12.0,IL,False
RLST 70,Prophecy in the Bible and the Ancient Near East,3.0,GH;IL,True
RLST 90,"Jerusalem: Past, Present, and Future",3.0,GH;IL,True
RM 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RM 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RM 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RPTM 1,Introduction to Outdoor Pursuits 1.5-/Maximum of 12,3.0,GHW,False
RPTM 120,Leisure and Human Behavior,3.0,GS;IL;US,True
RPTM 120S,Leisure and Human Behavior,3.0,GS;IL;US,True
RPTM 140,Outdoor School Field Experience /Maximum of 6,2.0,GHW,False
RPTM 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RPTM 220,"Sustainability, Society, and Well-being",3.0,GS;IL;US,True
RPTM 277,Inclusive Leisure Services,3.0,GS;US,True
RPTM 280,Wilderness First Aid,1.0,GHW,False
RPTM 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RPTM 300Y,Tourism and Leisure Behavior,3.0,IL,False
RPTM 305,Wilderness First Responder,3.0,GHW,False
RPTM 399,Foreign Studies 1,12.0,IL,False
RPTM 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RPTM 89,Wilderness Experience,3.0,GHW,False
RSOC 11,Intro Rural Sociology,3.0,GS;US,True
RSOC 400,Exploring Indigenous Ways of Knowing in Great Lakes Region: Lecture,3.0,GH;GS;US,True
RSOC 499,Foreign Study--Rural Sociology 1-/Maximum of 12,12.0,IL,False
RUS 100,Russian Culture and Civilization,3.0,GH;IL,True
RUS 101,Russian Cinema,3.0,GA;GH;IL,True
RUS 141Y,19th-Century Russian Literature in English Translation,3.0,IL,False
RUS 142Y,Soviet and Post-Soviet Russian Literature in English Translation,3.0,IL,False
RUS 143,The Culture of Stalinism and Nazism,3.0,GH;IL,True
RUS 144,Multicultural Russia: Narratives of Race and Ethnicity in Russian Literature and Culture,3.0,GH;IL,True
RUS 145,Putin's Russia and Its Protest Culture,3.0,GH;IL,True
RUS 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RUS 200,Intermediate Russian II,4.0,IL,False
RUS 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RUS 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RUS 401,Advanced Russian I,4.0,IL,False
RUS 405,Seminar in Russian Literature 3-/Maximum of 6,6.0,IL,False
RUS 406,Russian Film,3.0,IL,False
RUS 410,Heritage Russian,4.0,IL,False
RUS 412,Russian Translation /Maximum of 6,3.0,IL,False
RUS 414,Advanced Grammar and Linguistic Analysis of Contemporary Russian,3.0,IL,False
RUS 420,Senior Seminar in Russian Culture,3.0,IL,False
RUS 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
RUS 83,First-Year Seminar in Russian,3.0,GH;IL,True
RUS 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SC 103,When Data Meets Design,3.0,GA;GN,True
SC 120,"Plants, Places, and People",3.0,GH;GN;IL;US,True
SC 125,History of Infectious Disease and Epidemiology,3.0,GH;GN,True
SC 130,Viruses In Our World,3.0,GN,False
SC 135,Society and Disease Management,3.0,GN;GS,True
SC 142,Science in Literature,3.0,GH;GN,True
SC 145,The Visual Body,3.0,GA;GN,True
SC 150,The Science of Sustainable Development,3.0,GN;GS,True
SC 183Q,From Beast Books to Resurrecting Dinosaurs,3.0,GH;GN,True
SC 200,Science in Our World: Certainty and Controversy,3.0,GN,False
SC 205,BS: Identifying Bias and Falsehood,3.0,GH;GN,True
SC 290,Renewable Energy in Costa Rica /Maximum of 3,3.0,GN;IL,True
SC 475,"Anatomy in Italy: Cadavers, Culture, and Science",3.0,GH;GN,True
SC 60,Art in the Natural World,3.0,GA;GN,True
SCIED 140,Outdoor School Field Experience /Maximum of 6,2.0,GHW,False
SCM 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SCM 200,Introduction to Statistics for Business,4.0,GQ,False
SCM 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SCM 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SCM 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SLAV 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SLAV 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SLAV 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SLAV 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SLAV 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SOC 1,Introductory Sociology,3.0,GS;US,True
SOC 103,Racism and Sexism,3.0,GH;US,True
SOC 110,Sociology of Gender,3.0,GS;US,True
SOC 119,"Race, Ethnicity and Culture 3",4.0,GH;GS;IL;US,True
SOC 12,Criminology /Maximum of 3,3.0,GS,False
SOC 120,Knowing Right from Wrong,3.0,GH;GS,True
SOC 12S,Criminology,3.0,GS,False
SOC 13,Juvenile Delinquency,3.0,GS,False
SOC 130,Buddhism and Society,3.0,GH;GS;IL;US,True
SOC 145,The Holocaust and Human Rights,3.0,GH;GS;IL,True
SOC 15,Urban Sociology,3.0,GS,False
SOC 150,"Healthy People, Healthy Society",3.0,GHW;GS,True
SOC 162,Communicating Care,3.0,GH;GS,True
SOC 180,"State, Society, and Public Policy",3.0,GH;GS,True
SOC 19,Sociology of Popular Culture,3.0,GS,False
SOC 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SOC 20,Critical Media Literacy,3.0,GA;GS,True
SOC 201,Presumed Innocent? Social Science of Wrongful Conviction,3.0,GS,False
SOC 205,Critical Race Theory in the Humanities and Social Sciences,3.0,GH;GS,True
SOC 208,Visual Representations of the Middle East in the and Middle East,3.0,GA;GS,True
SOC 209,Poverty in Africa,3.0,GS;IL,True
SOC 210,Social Determinants of Health /Maximum of 3,3.0,GHW;GS,True
SOC 211,Health Inequality: Understanding the Geographies of Life and Death /Maximum of 3,3.0,GS,False
SOC 23,Population and Policy Issues,3.0,GS,False
SOC 245,"Globalization, Technology, and Ethics",3.0,GH;GS;IL,True
SOC 258,Introduction to Child Maltreatment and Advocacy Studies,3.0,GHW;GS,True
SOC 269,Intercultural Dialogue Concepts and Practice 1,4.0,GS;IL;US,True
SOC 290,Cinema and Globalization /Maximum of 3,3.0,GA;GS;IL,True
SOC 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SOC 3,Introductory Social Psychology,3.0,GS,False
SOC 30,Sociology of the Family,3.0,GS,False
SOC 369,Foundational Theory and Practice in Small Group Facilitation 3,4.0,GH;IL;US,True
SOC 409,Racial and Ethnic Inequality in America,3.0,US,False
SOC 410,The Global Impact of Education,3.0,GS,False
SOC 411,Racial and Ethnic Diversity and the American Family,3.0,US,False
SOC 416,Sociology of Education,3.0,US,False
SOC 419,Race and Public Policy,3.0,US,False
SOC 447,Ethnic Minorities and Schools in the United States,3.0,US,False
SOC 451,"Health, Disease & Society",3.0,GS,False
SOC 457,"Jewish Communities: Identity, Survival, and Transformation in Unexpected Places",3.0,IL;US,True
SOC 461,Sociology of Religion,3.0,IL;US,True
SOC 469,Advanced Theory and Practice in Small Group Facilitation 3-/Maximum of 12,4.0,GS;IL;US,True
SOC 499,Foreign Study--Sociology 2-/Maximum of 6,6.0,IL,False
SOC 5,Social Problems,3.0,GS,False
SOC 60,Society and Cultures in Modern Israel,3.0,GH;GS;IL,True
SOC 83,First-Year Seminar in Sociology,3.0,GS,False
SOCW 195,Introduction to Social Work with Field Hours,3.0,GS,False
SOCW 205,"Diversity, Equity, Inclusion, and Justice",3.0,GS;US,True
SOCW 215,"Introduction to Social Welfare History, Policy, Programs, and Services",3.0,GS;US,True
SOCW 290,Human Behavior and the Social Environment,3.0,GS,False
SODA 110,"Social Data, Technology, and Artificial Intelligence",3.0,GQ;GS,True
SOILS 101,Introductory Soil Science,3.0,GN,False
SOILS 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SOILS 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SOILS 71,Environmental Sustainability,3.0,GN,False
SPAN 130,Iberian Civilization,3.0,GH;IL,True
SPAN 131,Ibero-American Civilization,3.0,GH;IL;US,True
SPAN 131Y,Ibero-American Civilization,3.0,GH;IL;US,True
SPAN 132,Afro-Hispanic Civilization,3.0,GH;IL,True
SPAN 199,Foreign Study--Beginning Conversational Spanish,3.0,IL,False
SPAN 210,Multilingual and Intercultural Communication /Maximum of 6,3.0,GH;GS;IL;US,True
SPAN 215,The Science of Spanish: A Beginner's Guide to Hispanic Linguistics,3.0,GH;GS,True
SPAN 215Q,The Science of Spanish: A Beginner's Guide to Hispanic Linguistics,3.0,GH;GS,True
SPAN 253,Introduction to Literary & Cultural Studies en Español,3.0,GH;IL,True
SPAN 269,Theater and Performance,3.0,GA;GH;IL,True
SPAN 299,Foreign Study--Intermediate Conversational Spanish,3.0,IL,False
SPAN 305,Spanish for Social Services,3.0,US,False
SPAN 315,Spanish and Spanish-speakers in the U.S.,3.0,GH;GS;IL;US,True
SPAN 326,Reading the BorderLands: Geography and Identity Along the U.S.-Mexico Border,3.0,GH;IL;US,True
SPAN 354,Topics in Cultural Contact and Exchange,3.0,IL,False
SPAN 355,Topics in the Cultures of Latin America,3.0,IL,False
SPAN 356,Topics in the Cultures of the Americas,3.0,IL,False
SPAN 399,Foreign Study--Spanish 1-/Maximum of 12,12.0,IL,False
SPAN 420,Spanish for Business and International Trade,3.0,IL,False
SPAN 423,Spanish in Contact with Other Languages,3.0,IL,False
SPAN 424,Facts and Myths about Learning Spanish,3.0,IL,False
SPAN 425,The Spanish Your Teachers Never Taught You,3.0,IL;US,True
SPAN 439,Don Quijote,3.0,IL,False
SPAN 470,Youth Cultures in Latin(a/o) America,3.0,US,False
SPAN 472,The Contemporary Spanish American Novel,3.0,IL,False
SPAN 474,Many Mexicos,3.0,IL,False
SPAN 476,Masterpieces of Spanish American Literature,3.0,IL,False
SPAN 479,U.S. Latina/o Culture en Espanol,3.0,GH;US,True
SPAN 490,Masterpieces of Spanish Prose,3.0,IL,False
SPAN 491,Masterpieces of Spanish Drama and Poetry,3.0,IL,False
SPAN 499,Foreign Study--Spanish 1-/Maximum of 12,12.0,IL,False
SPAN 83,First-Year Seminar in Hispanic Literatures and Cultures,3.0,IL,False
SPAN 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SPLED 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SPLED 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SPLED 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SPLED 420,Culture & Disability: Study Abroad in Ireland,6.0,IL;US,True
SPLED 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SPSY 472,"Human Development, Health, & Education From A Global Perspective /Maximum of 3",3.0,IL,False
SRA 111,Introduction to Security and Risk Analysis,3.0,GS,False
SRA 199,Foreign Studies 1,12.0,IL,False
SRA 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SRA 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SRA 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SRA 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SSED 100,Foundations of History and Social Studies Concepts for K-8 Teachers,3.0,GH;GS;IL;US,True
STAT 100,Statistical Concepts and Reasoning,3.0,GQ,False
STAT 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
STAT 200,Elementary Statistics,4.0,GQ,False
STAT 240,Introduction to Biometry,3.0,GQ,False
STAT 250,Introduction to Biostatistics,3.0,GQ,False
STAT 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
STAT 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
STRNG 10,Strings: Non-Major /Maximum of 8,1.0,GA,False
STRNG 100,Violin: Secondary /Maximum of 8,1.0,GA,False
STRNG 101,Viola: Secondary /Maximum of 8,1.0,GA,False
STRNG 102,Violoncello: Secondary /Maximum of 8,1.0,GA,False
STRNG 103,Double Bass: Secondary /Maximum of 8,1.0,GA,False
STRNG 104,Guitar: Secondary /Maximum of 8,1.0,GA,False
STRNG 105,Harp: Secondary /Maximum of 8,1.0,GA,False
STRNG 11,Strings: Non-Major /Maximum of 8,2.0,GA,False
STRNG 110,Violin: Secondary /Maximum of 16,2.0,GA,False
STRNG 111,Viola: Secondary /Maximum of 16,2.0,GA,False
STRNG 112,Violoncello: Secondary /Maximum of 16,2.0,GA,False
STRNG 113,Double Bass: Secondary /Maximum of 16,2.0,GA,False
STRNG 114,Guitar: Secondary /Maximum of 16,2.0,GA,False
STRNG 115,Harp: Secondary /Maximum of 16,2.0,GA,False
STS 105,Food Facts and Fads,3.0,GHW,False
STS 110,Chemistry in World Wars I and II,3.0,GH;GN;IL,True
STS 115,Pre-departure Intercultural Learning 1-/Maximum of 9,3.0,IL,False
STS 124,History of Western Medicine,3.0,GH;IL,True
STS 151,Technology and Society in American History,3.0,GH;GS;US,True
STS 200,"Critical Issues in Science, Technology, and Society",3.0,GS,False
STS 233,Ethics and the Design of Technology,3.0,GH,False
STS 245,"Globalization, Technology, and Ethics",3.0,GH;GS;IL,True
STS 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
STS 313,Global Engineering Fellows Seminar,1.0,IL,False
STS 416,"Race, Gender and Science",3.0,IL;US,True
STS 428,The Darwinian Revolution,3.0,IL,False
STS 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SUST 150,The Science of Sustainable Development,3.0,GN;GS,True
SUST 200,Foundations of Leadership in Sustainability,3.0,GS,False
SUST 242,Issues in Sustainability,3.0,GH;GS,True
SUST 325,Health and Environmental Sustainability,3.0,GHW;GN,True
SWA 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWA 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWA 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWA 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWA 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWENG 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
SWENG 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
THEA 100,The Art of the Theatre,3.0,GA;IL;US,True
THEA 101,Performance and Society,3.0,GA;GS,True
THEA 102,Fundamentals of Acting,3.0,GA,False
THEA 105,Introduction to Theatre,3.0,GA,False
THEA 106,Theatre Foundations,3.0,US,False
THEA 111,The Fundamentals of Singing and Vocal Production,3.0,GA,False
THEA 112,Introduction to Musical Theatre,3.0,GA,False
THEA 189,"Principles of Stagecraft, A Look Behind the Curtain /Maximum of 6",1.5,GA,False
THEA 199,Foreign Studies--Theatre Arts 1-/Maximum of 12,12.0,IL,False
THEA 206,Critical Theory for Performance,3.0,GH,False
THEA 207,Gender and Theatre,3.0,GA;US,True
THEA 208,Workshop: Theatre in Diverse Cultures,3.0,IL;US,True
THEA 282,Production Practicum 3-/Maximum of 6,6.0,GA,False
THEA 299,Foreign Studies--Theatre Arts 1-/Maximum of 12,12.0,IL,False
THEA 399,Foreign Studies--Theatre Arts 1-/Maximum of 12,12.0,IL,False
THEA 401,Theatre History I: Ancient to 1700,3.0,IL,False
THEA 403,20th Century Theatre History,3.0,GA,False
THEA 404,Twenty-first Century Theatre and Drama,3.0,GA,False
THEA 405,Theatre History: American Theatre /Maximum of 3,3.0,US,False
THEA 407,Women and Theatre,3.0,US,False
THEA 408,History of American Musical Theatre,3.0,US,False
THEA 412,African American Theatre,3.0,IL;US,True
THEA 499,Foreign Studies--Theatre Arts 1-/Maximum of 12,12.0,IL,False
TURF 499,Foreign Studies 1,8.0,IL,False
TURF 499B,Foreign Studies 1,8.0,IL,False
UKR 100,Ukrainian Culture and Civilization,3.0,GH;IL,True
UKR 175Y,Writers in the Storm: Ukrainian Literature in English Translation,3.0,GH;IL,True
UKR 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
UKR 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
UKR 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
UKR 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
UKR 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
VBSC 100,A to Zoo: Introduction to Animal Wellness and Welfare,3.0,GN,False
VBSC 130,Understanding Human Disease,3.0,GHW,False
VBSC 280,Current Topics in Veterinary Medicine,3.0,GH;GN,True
VBSC 340,Introduction to One Health,3.0,GN;GS;IL,True
VOICE 10,Voice: Non-Major /Maximum of 8,1.0,GA,False
VOICE 100,Voice: Secondary /Maximum of 8,1.0,GA,False
VOICE 11,Voice: Non-Major /Maximum of 8,2.0,GA,False
VOICE 110,Voice: Secondary /Maximum of 16,2.0,GA,False
WFED 119,Career Planning and Life Design,3.0,GHW,False
WFED 197G,Special Topics - GenEd 1-/Maximum of 9,9.0,GQ,False
WFED 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFED 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFED 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFED 450,Cultural Diversity in the Workplace,3.0,IL;US,True
WFED 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFED 99,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFS 209,Wildlife and Fisheries Conservation,3.0,GN;GS,True
WFS 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WFS 499,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WGSS 260,A Critically Conscious Approach to Non-Fiction Literature for Children & Adolescents,3.0,GH,False
WMNST 1,Introduction to Women's Studies,3.0,IL;US,True
WMNST 100,Introduction to Women's and Gender Studies,3.0,GS;IL;US,True
WMNST 100U,Introduction to Women's and Gender Studies,3.0,GS;IL;US,True
WMNST 101,African American Women,3.0,GH;GS;US,True
WMNST 102,Women of the African Diaspora,3.0,GH;IL,True
WMNST 103,Racism and Sexism,3.0,GH;US,True
WMNST 104,Women and the American Experience,3.0,GH;US,True
WMNST 105,Living in a Diverse World,3.0,GH;GS;US,True
WMNST 106,"Representing Women and Gender in Literature, Art and Popular Cultures",3.0,GA;GH;IL;US,True
WMNST 106Q,"Representing Women and Gender in Literature, Art and Popular Cultures",3.0,GA;GH;IL;US,True
WMNST 110,Sociology of Gender,3.0,GS;US,True
WMNST 116,Family and Gender Roles in Modern History,3.0,GH;GS;IL;US,True
WMNST 117,Women in United States History,3.0,GH;US,True
WMNST 120,"Sex, Gender, and the Body",3.0,GS;US,True
WMNST 136,"Race, Gender, and Employment",3.0,GS;US,True
WMNST 136Y,"Race, Gender, and Employment",3.0,GS;US,True
WMNST 137,"Gender, Sexuality, and Religion",3.0,GH;IL;US,True
WMNST 166,History of Sexuality,3.0,GH;US,True
WMNST 175,"Fashion, Gender, and Identity",3.0,GA;GH,True
WMNST 194,Women Writers,3.0,GH;IL;US,True
WMNST 199,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WMNST 200,Global Feminisms,3.0,GS;IL,True
WMNST 202,"Women, Gender, and Feminisms in Africa",3.0,GH;GS;IL,True
WMNST 205,"Gender, Diversity and the Media",3.0,GS;US,True
WMNST 207,"LGBTQ+ Identity, Culture and The Arts",3.0,GA;GS;IL;US,True
WMNST 210,"From Rights to Justice: The Reproductive Justice Movement, Past and Present",3.0,GH;GS;IL,True
WMNST 213Y,African American Women's History,3.0,GH;US,True
WMNST 220,Beyond Birth Control: Feminist Perspectives on Women's Sexualities,3.0,GS;US,True
WMNST 225,Sexuality and Modern Visual Culture,3.0,GA;GH,True
WMNST 227,Introduction to Queer Theory,3.0,GH;US,True
WMNST 230,Dangerous Bodies,3.0,GH;GS,True
WMNST 235,Gender and the Global Information Technology Sector,3.0,US,False
WMNST 240Q,Artistic Patronage in Europe,3.0,GA;GH;IL,True
WMNST 245,Introduction to LGBTQ Studies,3.0,GH;US,True
WMNST 250,Sexual Identity over the Life Span,3.0,US,False
WMNST 266Y,Sexuality and Violence in Nineteenth-Century America,3.0,GH;US,True
WMNST 280,Gendering the Divine in Indian and South Asian Religions,3.0,GH;IL,True
WMNST 299,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WMNST 300,Latinx Gender and Sexuality Studies,3.0,GH;US,True
WMNST 301,"Sexualities, Gender and Power: Feminist Thought and Politics",3.0,GH;GS;IL;US,True
WMNST 303,Race and Gender in the Americas: Latin American and Caribbean Cultures,3.0,IL,False
WMNST 350,"Gender, War, and Militarism",3.0,IL;US,True
WMNST 364,Black & White Sexuality,3.0,GH;GS;US,True
WMNST 399,Foreign Studies 1-/Maximum of 12,12.0,IL,False
WMNST 400,Debates in Contemporary Feminism,3.0,GH;GS;US,True
WMNST 407,Women and Theatre,3.0,US,False
WMNST 420,Gender and International Development,3.0,IL,False
WMNST 423,Sexual and Domestic Violence,3.0,US,False
WMNST 424,Women and Sport,3.0,US,False
WMNST 426,Gendered Worlds,3.0,IL;US,True
WMNST 428,Gender and Politics,3.0,IL;US,True
WMNST 430,Women in American Society,3.0,US,False
WMNST 440,Women in Global Cities,3.0,GS;IL,True
WMNST 450Y,Gender and Sexuality in Ancient Greece and Rome /Maximum of 3,3.0,IL,False
WMNST 453,Women and the Criminal Justice System,3.0,US,False
WMNST 455,Topics in Gender and Communication,3.0,US,False
WMNST 458,Critical Feminist Issues in Reproduction,3.0,GHW,False
